gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS01115	MMAR_RS01115	MarR family winged helix-turn-helix transcriptional regulator	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01120	MMAR_RS01120	PaaX family transcriptional regulator C-terminal domain-containing protein	General	-0.5534	8.4876e-01	1.0000e+00	NO
MMAR_RS01125	MMAR_RS01125	aromatic ring-hydroxylating oxygenase subunit alpha	General	-0.1066	8.5560e-01	1.0000e+00	NO
MMAR_RS01145	MMAR_RS01145	SRPBCC family protein	General	-0.0635	8.7822e-01	1.0000e+00	NO
MMAR_RS01155	MMAR_RS01155	LLM class flavin-dependent oxidoreductase	General	-0.0085	9.9194e-01	1.0000e+00	NO
MMAR_RS27990	MMAR_RS27990	Zn-dependent alcohol dehydrogenase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01190	MMAR_RS01190	PE family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01210	MMAR_RS01210	DUF2127 domain-containing protein	General	-0.3693	8.9986e-01	1.0000e+00	NO
MMAR_RS01215	MMAR_RS01215	PaaI family thioesterase	General	-0.4399	8.8234e-01	1.0000e+00	NO
MMAR_RS01220	MMAR_RS01220	SDR family oxidoreductase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01240	MMAR_RS01240	SRPBCC family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01270	MMAR_RS01270	(2E)-enoyl-[ACP	General	-0.0076	9.9766e-01	1.0000e+00	NO
MMAR_RS01285	MMAR_RS01285	class I SAM-dependent methyltransferase	General	-0.2242	9.3249e-01	1.0000e+00	NO
MMAR_RS01410	MMAR_RS01410	TetR/AcrR family transcriptional regulator	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01430	rpmG	50S ribosomal protein L33	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01440	mrf	ribosome hibernation factor-recruiting GTPase MRF	General	0.4788	8.6375e-01	1.0000e+00	NO
MMAR_RS01445	MMAR_RS01445	type B 50S ribosomal protein L31	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01480	MMAR_RS01480	SRPBCC family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01485	MMAR_RS01485	SDR family NAD(P)-dependent oxidoreductase	General	0.1059	9.6788e-01	1.0000e+00	NO
MMAR_RS01495	MMAR_RS01495	GntR family transcriptional regulator	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS01500	MMAR_RS01500	NHL repeat-containing protein	General	-0.1434	9.6216e-01	1.0000e+00	NO
MMAR_RS01535	MMAR_RS01535	SGNH/GDSL hydrolase family protein	General	-0.1001	9.2806e-01	1.0000e+00	NO
MMAR_RS01675	MMAR_RS01675	TetR/AcrR family transcriptional regulator	General	0.3208	9.0679e-01	1.0000e+00	NO
MMAR_RS01690	MMAR_RS01690	zinc-binding dehydrogenase	General	-0.0133	9.7255e-01	1.0000e+00	NO
MMAR_RS01730	MMAR_RS01730	nuclear transport factor 2 family protein	General	-0.2135	8.6396e-01	1.0000e+00	NO
MMAR_RS01735	MMAR_RS01735	DNA-3-methyladenine glycosylase family protein	General	0.2174	9.4143e-01	1.0000e+00	NO
MMAR_RS01780	MMAR_RS01780	NADPH:quinone oxidoreductase family protein	General	0.1561	8.4018e-01	1.0000e+00	NO
MMAR_RS01850	MMAR_RS01850	putative endonuclease domain-containing protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01875	MMAR_RS01875	TetR/AcrR family transcriptional regulator	General	0.4806	8.6480e-01	1.0000e+00	NO
MMAR_RS01910	MMAR_RS01910	FAD-binding oxidoreductase	General	-0.1118	9.7204e-01	1.0000e+00	NO
MMAR_RS01915	MMAR_RS01915	TetR/AcrR family transcriptional regulator	General	-0.2242	9.3249e-01	1.0000e+00	NO
MMAR_RS01920	MMAR_RS01920	thioesterase family protein	General	-0.2242	9.3249e-01	1.0000e+00	NO
MMAR_RS01935	MMAR_RS01935	LLM class F420-dependent oxidoreductase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01970	MMAR_RS01970	zinc-binding dehydrogenase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS02005	MMAR_RS02005	SRPBCC family protein	General	-0.0892	9.1441e-01	1.0000e+00	NO
MMAR_RS02015	fadD5	fatty-acid--CoA ligase FadD5	General	-0.0704	9.1940e-01	1.0000e+00	NO
MMAR_RS02030	MMAR_RS02030	MCE family protein	General	0.0190	9.6969e-01	1.0000e+00	NO
MMAR_RS02050	MMAR_RS02050	virulence factor Mce family protein	General	-0.0816	8.9701e-01	1.0000e+00	NO
MMAR_RS02160	MMAR_RS02160	molybdopterin-dependent oxidoreductase	General	0.4344	8.7534e-01	1.0000e+00	NO
MMAR_RS02180	MMAR_RS02180	helix-turn-helix domain-containing protein	General	0.1856	9.5282e-01	1.0000e+00	NO
MMAR_RS02225	MMAR_RS02225	hypothetical protein	General	0.4340	8.7516e-01	1.0000e+00	NO
MMAR_RS02295	MMAR_RS02295	crotonase/enoyl-CoA hydratase family protein	General	-0.4068	8.9188e-01	1.0000e+00	NO
MMAR_RS02310	MMAR_RS02310	fatty acyl-AMP ligase	General	-0.5534	8.4876e-01	1.0000e+00	NO
MMAR_RS02420	MMAR_RS02420	NADP-dependent succinic semialdehyde dehydrogenase	General	0.0096	9.8829e-01	1.0000e+00	NO
MMAR_RS02445	MMAR_RS02445	carbonic anhydrase	General	0.0092	9.9780e-01	1.0000e+00	NO
MMAR_RS02455	MMAR_RS02455	DUF2613 domain-containing protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS02465	MMAR_RS02465	TetR/AcrR family transcriptional regulator	General	0.0729	8.5951e-01	1.0000e+00	NO
MMAR_RS02480	MMAR_RS02480	3-oxoacyl-ACP reductase	General	-0.1243	9.0070e-01	1.0000e+00	NO
MMAR_RS02485	MMAR_RS02485	acetyl-CoA C-acetyltransferase	General	0.1324	8.7200e-01	1.0000e+00	NO
MMAR_RS02500	MMAR_RS02500	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS29635	MMAR_RS29635	hypothetical protein	General	0.1024	9.7157e-01	1.0000e+00	NO
MMAR_RS02530	MMAR_RS02530	isocitrate lyase/PEP mutase family protein	General	0.4788	8.6375e-01	1.0000e+00	NO
MMAR_RS02545	nirD	nitrite reductase small subunit NirD	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS02575	MMAR_RS02575	5-oxoprolinase/urea amidolyase family protein	General	0.3191	9.0636e-01	1.0000e+00	NO
MMAR_RS02605	MMAR_RS02605	WS/DGAT/MGAT family O-acyltransferase	General	0.0182	9.8615e-01	1.0000e+00	NO
MMAR_RS02610	MMAR_RS02610	acyl-CoA dehydrogenase family protein	General	0.0840	8.8385e-01	1.0000e+00	NO
MMAR_RS02700	eccD	type VII secretion integral membrane protein EccD	General	0.3208	9.0679e-01	1.0000e+00	NO
MMAR_RS02710	eccE	type VII secretion protein EccE	General	0.3954	9.0200e-01	1.0000e+00	NO
MMAR_RS02735	MMAR_RS02735	hypothetical protein	General	-0.1194	8.5565e-01	1.0000e+00	NO
MMAR_RS02755	MMAR_RS02755	nuclear transport factor 2 family protein	General	-0.0662	9.2958e-01	1.0000e+00	NO
MMAR_RS02775	MMAR_RS02775	Rv0313 family protein	General	0.0946	8.8237e-01	1.0000e+00	NO
MMAR_RS02795	MMAR_RS02795	muconolactone Delta-isomerase family protein	General	-0.0076	9.9766e-01	1.0000e+00	NO
MMAR_RS02860	MMAR_RS02860	ROK family protein	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS02870	MMAR_RS02870	sugar phosphate isomerase/epimerase family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS02880	MMAR_RS02880	hypothetical protein	General	0.1280	8.9148e-01	1.0000e+00	NO
MMAR_RS02885	MMAR_RS02885	Fic family protein	General	-0.2275	9.4638e-01	1.0000e+00	NO
MMAR_RS02935	pcp	pyroglutamyl-peptidase I	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS02960	MMAR_RS02960	UDP-glucose dehydrogenase family protein	General	-0.0784	9.8053e-01	1.0000e+00	NO
MMAR_RS02965	MMAR_RS02965	maleylpyruvate isomerase family mycothiol-dependent enzyme	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS02970	MMAR_RS02970	nuclear transport factor 2 family protein	General	-0.1194	8.5565e-01	1.0000e+00	NO
MMAR_RS30920	MMAR_RS30920	IniB N-terminal domain-containing protein	General	0.0476	8.5331e-01	1.0000e+00	NO
MMAR_RS03040	MMAR_RS03040	Hsp70 family protein	General	-0.1408	8.5822e-01	1.0000e+00	NO
MMAR_RS03055	MMAR_RS03055	hypothetical protein	General	-0.1324	8.8444e-01	1.0000e+00	NO
MMAR_RS03255	MMAR_RS03255	XdhC family protein	General	-0.1148	8.8206e-01	1.0000e+00	NO
MMAR_RS03280	eutC	ethanolamine ammonia-lyase subunit EutC	General	-0.1107	9.6758e-01	1.0000e+00	NO
MMAR_RS03305	MMAR_RS03305	DedA family protein	General	-0.0131	9.7574e-01	1.0000e+00	NO
MMAR_RS03350	MMAR_RS03350	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS31065	MMAR_RS31065	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS03390	MMAR_RS03390	O-succinylhomoserine sulfhydrylase	General	0.6548	8.4257e-01	1.0000e+00	NO
MMAR_RS03480	MMAR_RS03480	AMP-binding protein	General	0.1824	8.6006e-01	1.0000e+00	NO
MMAR_RS03490	MMAR_RS03490	MBL fold metallo-hydrolase	General	-0.2212	9.4102e-01	1.0000e+00	NO
MMAR_RS03495	fgd	glucose-6-phosphate dehydrogenase (coenzyme-F420)	General	-0.0333	9.1333e-01	1.0000e+00	NO
MMAR_RS03525	glnX	protein kinase G-activating protein GlnX	General	-0.1705	8.5802e-01	1.0000e+00	NO
MMAR_RS03750	MMAR_RS03750	pyridoxamine 5'-phosphate oxidase family protein	General	-0.4754	8.8790e-01	1.0000e+00	NO
MMAR_RS03755	MMAR_RS03755	capsule stability/integrity protein PPE10	General	-0.1662	8.7765e-01	1.0000e+00	NO
MMAR_RS03825	MMAR_RS03825	MMPL/RND family transporter	General	0.0544	8.6960e-01	1.0000e+00	NO
MMAR_RS03865	MMAR_RS03865	hypothetical protein	General	0.0729	8.5951e-01	1.0000e+00	NO
MMAR_RS03880	MMAR_RS03880	hypothetical protein	General	-0.1107	9.6758e-01	1.0000e+00	NO
MMAR_RS03920	MMAR_RS03920	cyclopropane mycolic acid synthase family methyltransferase	General	-0.0442	9.2325e-01	1.0000e+00	NO
MMAR_RS03930	pcaA	cyclopropane mycolic acid synthase PcaA	General	-0.0226	9.6093e-01	1.0000e+00	NO
MMAR_RS03975	MMAR_RS03975	carbon-nitrogen hydrolase family protein	General	-0.3362	9.0908e-01	1.0000e+00	NO
MMAR_RS04035	regX	two-component sensory transduction protein RegX	General	0.2072	8.6322e-01	1.0000e+00	NO
MMAR_RS04055	MMAR_RS04055	FadR/GntR family transcriptional regulator	General	0.2174	9.4143e-01	1.0000e+00	NO
MMAR_RS04105	cmaA2	cyclopropane mycolic acid synthase CmaA2	General	0.0456	9.0543e-01	1.0000e+00	NO
MMAR_RS04160	MMAR_RS04160	glutamyl-tRNA reductase	General	0.0888	8.4043e-01	1.0000e+00	NO
MMAR_RS04170	MMAR_RS04170	bifunctional uroporphyrinogen-III C-methyltransferase/uroporphyrinogen-III synthase	General	0.0130	9.8629e-01	1.0000e+00	NO
MMAR_RS04175	hemB	porphobilinogen synthase	General	0.0732	9.1271e-01	1.0000e+00	NO
MMAR_RS30125	MMAR_RS30125	IS1634 family transposase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS04225	MMAR_RS04225	universal stress protein	General	-0.2242	9.3249e-01	1.0000e+00	NO
MMAR_RS04290	MMAR_RS04290	cytochrome c biogenesis CcdA family protein	General	-0.2267	9.4189e-01	1.0000e+00	NO
MMAR_RS04305	MMAR_RS04305	MinD/ParA family ATP-binding protein	General	-0.0505	8.8789e-01	1.0000e+00	NO
MMAR_RS04315	MMAR_RS04315	beta-ketoacyl-ACP synthase III	General	0.0244	9.7120e-01	1.0000e+00	NO
MMAR_RS04320	MMAR_RS04320	1,4-dihydroxy-2-naphthoate polyprenyltransferase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS04335	MMAR_RS04335	DUF7937 domain-containing protein	General	0.0752	8.9355e-01	1.0000e+00	NO
MMAR_RS04350	MMAR_RS04350	TIGR04282 family arsenosugar biosynthesis glycosyltransferase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS04495	MMAR_RS04495	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	General	-0.0668	9.3363e-01	1.0000e+00	NO
MMAR_RS04500	MMAR_RS04500	trypsin-like peptidase domain-containing protein	General	-0.0931	9.2638e-01	1.0000e+00	NO
MMAR_RS04530	MMAR_RS04530	ABC transporter permease	General	0.2095	8.3807e-01	1.0000e+00	NO
MMAR_RS04640	MMAR_RS04640	sigma 54 modulation/S30EA ribosomal C-terminal domain-containing protein	General	-0.1447	8.3430e-01	1.0000e+00	NO
MMAR_RS04650	MMAR_RS04650	Mut7-C RNAse domain-containing protein	General	-0.1107	9.6758e-01	1.0000e+00	NO
MMAR_RS04685	MMAR_RS04685	metal-dependent hydrolase family protein	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS04695	recD	exodeoxyribonuclease V subunit alpha	General	0.1024	9.7157e-01	1.0000e+00	NO
MMAR_RS04855	MMAR_RS04855	DUF7158 domain-containing protein	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS04870	MMAR_RS04870	PE family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS04900	rpoB	DNA-directed RNA polymerase subunit beta	General	0.0397	9.1221e-01	1.0000e+00	NO
MMAR_RS04935	MMAR_RS04935	acyl-CoA dehydrogenase family protein	General	0.0944	9.0816e-01	1.0000e+00	NO
MMAR_RS04945	MMAR_RS04945	PaaX family transcriptional regulator C-terminal domain-containing protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS04995	fusA	elongation factor G	General	0.0254	9.2525e-01	1.0000e+00	NO
MMAR_RS05175	rplE	50S ribosomal protein L5	General	0.0274	9.4789e-01	1.0000e+00	NO
MMAR_RS05195	rplR	50S ribosomal protein L18	General	0.0688	9.2953e-01	1.0000e+00	NO
MMAR_RS05265	MMAR_RS05265	NAD(P)-dependent oxidoreductase	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS05325	mmsB	3-hydroxyisobutyrate dehydrogenase	General	-0.1154	8.7862e-01	1.0000e+00	NO
MMAR_RS05405	MMAR_RS05405	PPE family protein	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS05455	MMAR_RS05455	WXG100 family type VII secretion target	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05460	MMAR_RS05460	WXG100 family type VII secretion target	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05515	MMAR_RS05515	rhomboid-like protein	General	0.2874	9.1596e-01	1.0000e+00	NO
MMAR_RS05545	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05560	groES	co-chaperone GroES	General	-0.0787	9.1131e-01	1.0000e+00	NO
MMAR_RS05600	MMAR_RS05600	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05625	MMAR_RS05625	GuaB3 family IMP dehydrogenase-related protein	General	-0.0113	9.8813e-01	1.0000e+00	NO
MMAR_RS05635	MMAR_RS05635	GMC oxidoreductase	General	-0.0539	9.1687e-01	1.0000e+00	NO
MMAR_RS05660	MMAR_RS05660	nuclear transport factor 2 family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05670	MMAR_RS05670	DHA2 family efflux MFS transporter permease subunit	General	0.4324	8.9630e-01	1.0000e+00	NO
MMAR_RS05680	guaA	glutamine-hydrolyzing GMP synthase	General	0.0426	8.6793e-01	1.0000e+00	NO
MMAR_RS05685	MMAR_RS05685	hypothetical protein	General	-0.1107	9.6758e-01	1.0000e+00	NO
MMAR_RS05690	MMAR_RS05690	DnaE2-dependent mutagenesis accessory factor ImuA'	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05735	MMAR_RS05735	TIGR03667 family PPOX class F420-dependent oxidoreductase	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS05750	MMAR_RS05750	PE family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05795	MMAR_RS05795	bifunctional aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme/GNAT family N-acetyltransferase	General	-0.2242	9.3249e-01	1.0000e+00	NO
MMAR_RS05915	MMAR_RS05915	PE family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS05925	MMAR_RS05925	carboxymuconolactone decarboxylase family protein	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS05940	MMAR_RS05940	succinate dehydrogenase iron-sulfur subunit	General	0.0187	9.7868e-01	1.0000e+00	NO
MMAR_RS06010	MMAR_RS06010	alpha/beta fold hydrolase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS06065	MMAR_RS06065	glycerol-3-phosphate dehydrogenase/oxidase	General	0.0516	9.4426e-01	1.0000e+00	NO
MMAR_RS06085	MMAR_RS06085	cation-translocating P-type ATPase	General	-0.1073	8.6361e-01	1.0000e+00	NO
MMAR_RS06110	MMAR_RS06110	DUF732 domain-containing protein	General	0.2508	9.3301e-01	1.0000e+00	NO
MMAR_RS06130	nei2	endonuclease VIII Nei2	General	0.3191	9.0636e-01	1.0000e+00	NO
MMAR_RS06150	hglS	2-oxoadipate dioxygenase/decarboxylase	General	0.4788	8.6375e-01	1.0000e+00	NO
MMAR_RS06170	usfY	protein UsfY	General	0.0100	9.7726e-01	1.0000e+00	NO
MMAR_RS06195	MMAR_RS06195	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	General	-0.0706	9.1345e-01	1.0000e+00	NO
MMAR_RS06210	MMAR_RS06210	Maf family protein	General	0.3208	9.0679e-01	1.0000e+00	NO
MMAR_RS06220	MMAR_RS06220	acyl-CoA carboxylase subunit beta	General	0.0184	9.7586e-01	1.0000e+00	NO
MMAR_RS06235	MMAR_RS06235	GtrA family protein	General	-0.0441	9.4897e-01	1.0000e+00	NO
MMAR_RS06240	MMAR_RS06240	5-(carboxyamino)imidazole ribonucleotide synthase	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS06305	MMAR_RS06305	TIGR03089 family protein	General	-0.5608	8.6026e-01	1.0000e+00	NO
MMAR_RS06315	rfbD	dTDP-4-dehydrorhamnose reductase	General	-0.1157	8.9195e-01	1.0000e+00	NO
MMAR_RS06390	MMAR_RS06390	alkane 1-monooxygenase	General	0.1737	9.2018e-01	1.0000e+00	NO
MMAR_RS06410	ahcY	adenosylhomocysteinase	General	-0.0284	8.4258e-01	1.0000e+00	NO
MMAR_RS06420	MMAR_RS06420	PPE family protein	General	-0.4068	8.9188e-01	1.0000e+00	NO
MMAR_RS06450	MMAR_RS06450	ComF family protein	General	0.3208	9.0679e-01	1.0000e+00	NO
MMAR_RS06520	MMAR_RS06520	thiolase family protein	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS06530	rsgA	ribosome small subunit-dependent GTPase A	General	-0.4138	8.9784e-01	1.0000e+00	NO
MMAR_RS06540	MMAR_RS06540	SOS response-associated peptidase	General	-0.3940	9.0188e-01	1.0000e+00	NO
MMAR_RS06590	MMAR_RS06590	EspK C-terminal domain-containing protein	General	0.3191	9.0636e-01	1.0000e+00	NO
MMAR_RS06625	whiB1	transcriptional regulator WhiB1	General	-0.0258	9.4922e-01	1.0000e+00	NO
MMAR_RS06690	MMAR_RS06690	DUF3152 domain-containing protein	General	-0.1273	8.4273e-01	1.0000e+00	NO
MMAR_RS06700	MMAR_RS06700	TIGR02569 family protein	General	-0.0018	9.9709e-01	1.0000e+00	NO
MMAR_RS06790	MMAR_RS06790	TIGR03617 family F420-dependent LLM class oxidoreductase	General	0.0738	9.2535e-01	1.0000e+00	NO
MMAR_RS06830	MMAR_RS06830	short-chain fatty acyl-CoA regulator family protein	General	-0.2242	9.3249e-01	1.0000e+00	NO
MMAR_RS06845	MMAR_RS06845	bifunctional 2-methylcitrate synthase/citrate synthase	General	-0.4068	8.9188e-01	1.0000e+00	NO
MMAR_RS06885	MMAR_RS06885	flavin monoamine oxidase family protein	General	0.4288	8.9409e-01	1.0000e+00	NO
MMAR_RS06910	MMAR_RS06910	TetR/AcrR family transcriptional regulator	General	0.4788	8.6375e-01	1.0000e+00	NO
MMAR_RS06930	MMAR_RS06930	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS06935	MMAR_RS06935	AAA family ATPase	General	0.2174	9.4143e-01	1.0000e+00	NO
MMAR_RS06945	MMAR_RS06945	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS06950	MMAR_RS06950	PPE family protein	General	-0.0361	9.1246e-01	1.0000e+00	NO
MMAR_RS07275	nuoL	NADH-quinone oxidoreductase subunit L	General	-0.0687	9.1376e-01	1.0000e+00	NO
MMAR_RS07280	nuoK	NADH-quinone oxidoreductase subunit NuoK	General	-0.6334	8.3937e-01	1.0000e+00	NO
MMAR_RS07370	MMAR_RS07370	acyl-CoA dehydrogenase family protein	General	0.2874	9.1596e-01	1.0000e+00	NO
MMAR_RS07395	MMAR_RS07395	homogentisate 1,2-dioxygenase	General	0.2952	9.2205e-01	1.0000e+00	NO
MMAR_RS07415	MMAR_RS07415	amidohydrolase family protein	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS07430	MMAR_RS07430	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS07465	MMAR_RS07465	acyl-CoA dehydrogenase family protein	General	-0.0280	9.6725e-01	1.0000e+00	NO
MMAR_RS07470	hisN	histidinol-phosphatase	General	-0.5493	8.4814e-01	1.0000e+00	NO
MMAR_RS07480	MMAR_RS07480	PPE family protein	General	-0.0076	9.9766e-01	1.0000e+00	NO
MMAR_RS07485	MMAR_RS07485	PPE family protein	General	0.0171	9.7274e-01	1.0000e+00	NO
MMAR_RS07500	MMAR_RS07500	GAF domain-containing sensor histidine kinase	General	0.0935	8.8525e-01	1.0000e+00	NO
MMAR_RS07510	MMAR_RS07510	WS/DGAT/MGAT family O-acyltransferase	General	0.1474	8.5536e-01	1.0000e+00	NO
MMAR_RS30175	MMAR_RS30175	Rv3103c family proline-rich protein	General	0.4806	8.6480e-01	1.0000e+00	NO
MMAR_RS07590	MMAR_RS07590	tetratricopeptide repeat protein	General	-0.0412	9.8921e-01	1.0000e+00	NO
MMAR_RS28175	MMAR_RS28175	hypothetical protein	General	-0.1411	9.6325e-01	1.0000e+00	NO
MMAR_RS07745	MMAR_RS07745	SDR family NAD(P)-dependent oxidoreductase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS07770	MMAR_RS07770	protein adenylyltransferase SelO	General	-0.0858	9.7927e-01	1.0000e+00	NO
MMAR_RS07825	MMAR_RS07825	HNH endonuclease	General	0.0448	9.8999e-01	1.0000e+00	NO
MMAR_RS07855	crcB	fluoride efflux transporter CrcB	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS07895	MMAR_RS07895	SAM-dependent methyltransferase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS07905	MMAR_RS07905	TetR/AcrR family transcriptional regulator	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS07945	MMAR_RS07945	WS/DGAT/MGAT family O-acyltransferase	General	-0.1107	9.6758e-01	1.0000e+00	NO
MMAR_RS07955	MMAR_RS07955	aldehyde dehydrogenase family protein	General	-0.0078	9.9797e-01	1.0000e+00	NO
MMAR_RS08035	MMAR_RS08035	SDR family NAD(P)-dependent oxidoreductase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS08055	MMAR_RS08055	Zn-ribbon domain-containing OB-fold protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS08140	MMAR_RS08140	SRPBCC family protein	General	0.4344	8.7534e-01	1.0000e+00	NO
MMAR_RS08155	MMAR_RS08155	NAD(P)-dependent alcohol dehydrogenase	General	0.1776	8.5868e-01	1.0000e+00	NO
MMAR_RS08165	ctaD	aa3-type cytochrome oxidase subunit I	General	0.0593	8.5259e-01	1.0000e+00	NO
MMAR_RS08185	MMAR_RS08185	proton-conducting transporter transmembrane domain-containing protein	General	-0.3053	9.2697e-01	1.0000e+00	NO
MMAR_RS08200	MMAR_RS08200	proton-conducting transporter transmembrane domain-containing protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS08205	MMAR_RS08205	hydrogenase large subunit	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS08230	MMAR_RS08230	THUMP-like domain-containing protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS08235	MMAR_RS08235	esterase	General	-0.0634	8.6476e-01	1.0000e+00	NO
MMAR_RS08240	MMAR_RS08240	DUF6264 family protein	General	-0.1176	8.9857e-01	1.0000e+00	NO
MMAR_RS08315	MMAR_RS08315	glycosyltransferase family 4 protein	General	-0.2280	9.4918e-01	1.0000e+00	NO
MMAR_RS08335	MMAR_RS08335	electron transfer flavoprotein subunit alpha/FixB family protein	General	-0.0461	9.1313e-01	1.0000e+00	NO
MMAR_RS08350	MMAR_RS08350	DUF427 domain-containing protein	General	0.1024	9.7157e-01	1.0000e+00	NO
MMAR_RS08375	MMAR_RS08375	B12-binding domain-containing radical SAM protein	General	0.0845	9.1756e-01	1.0000e+00	NO
MMAR_RS08410	MMAR_RS08410	MMPL/RND family transporter	General	0.0162	9.6927e-01	1.0000e+00	NO
